Phage Name,Zipcode,Population Density,County,Year Found,pH,Waterquality,GHI,Dew Point,Albedo,Latitude,Longitude,AQI,PM25,PM10,CO_8H,NO2_1H,SO3_1H,GC%,Temperate?,Genome Length(bp),Accession #
Carlyle,89154,,Clark County,2018.0,7.745496886171616,Rising stage,235.91198630136986,-0.6769406392694064,0.18712328767125666,36.11,-115.14,52.0,12.5,57.0,4.6,54.0,36.0,63.6,TRUE,51220,MK967401
CarolAnn,15213,14474.0,Allegheny County,2015.0,7.745400745507416,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.445,-79.954,35.0,8.4,37.0,3.0,37.0,24.0,66.9,TRUE,54167,KX557275
Carpal,01040,1874.0,Hampden County,2017.0,7.745289779727491,Not applicable,168.4150684931507,4.473972602739726,0.27030136986300146,42.2105,-72.6209,50.0,12.0,54.0,4.4,53.0,35.0,61.0,FALSE,43706,MK112538
CaseJules,49423,580.0,Ottawa County,2015.0,7.745341968633486,Falling stage,166.8412100456621,5.32468036529679,0.2966849315068809,42.788333,-86.101111,26.0,6.2,28.0,2.2,27.0,18.0,66.6,TRUE,59905,
Casend,99258,,Spokane County,2017.0,7.745189337997086,Not applicable,161.67682648401828,1.7281392694063902,0.27542465753430523,47.671731,-117.402676,13.0,3.1,14.0,1.1,13.0,9.0,66.9,FALSE,62461,MT657333
Casey,15213,14474.0,Allegheny County,2017.0,7.745143451106051,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.445294,-79.953914,35.0,8.4,37.0,3.0,37.0,24.0,61.3,FALSE,39307,MG944226
CastorTray,43210,6102.0,Franklin County,2018.0,7.745064505118853,Falling stage,171.3874429223744,6.369520547945205,0.2559452054794956,39.999444,-83.023889,13.0,3.1,14.0,1.1,13.0,9.0,50.0,FALSE,58377,
Catalina,00792,,Humacao,2012.0,7.745034833850896,"Stable, normal stage",,,,,,,,,,,,62.6,TRUE,53411,KU613353
Catera,15260,,Allegheny County,2005.0,7.759833335277246,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.444259,-79.953213,35.0,8.4,37.0,3.0,37.0,24.0,64.7,FALSE,153766,DQ398053
Caterpillar,76708,526.0,McLennan County,2016.0,7.744890216934958,Not applicable,205.5966894977169,12.208276255707753,0.1464931506849385,31.57763,-97.15014,34.0,8.1,36.0,2.9,36.0,23.0,51.1,FALSE,56622,MF140401
Catfish,75703,685.0,Smith County,2017.0,7.744461258256817,"Stable, normal stage",201.8934931506849,12.35930365296803,0.13961643835617346,32.2529,-95.3152,37.0,8.8,39.0,3.2,39.0,25.0,65.0,TRUE,46888,MH697580
Caviar,49423,580.0,Ottawa County,2008.0,7.74494828954138,Not determined,165.62773972602741,4.9861872146118715,0.3325753424657595,42.7931,-86.0969,26.0,6.2,28.0,2.2,27.0,18.0,64.2,TRUE,47074,
Cborch11,57313,6.0,Douglas County,,,,175.85764840182648,2.387785388127854,0.3316986301369926,43.359667,-98.410575,36.0,8.6,38.0,3.1,38.0,25.0,57.6,FALSE,68508,MH509445
Celaena,15214,3056.0,Allegheny County,2018.0,7.7448353544402115,"Stable, normal stage",166.49771689497715,6.38310502283105,0.2364931506849485,40.496667,-80.013611,35.0,8.4,37.0,3.0,37.0,24.0,67.8,FALSE,42169,MK937598
Celia,76201,4857.0,Denton County,2018.0,7.748667149611367,"Stable, normal stage",208.52066210045663,10.775228310502284,0.16802739726028745,33.216722999999995,-97.141322,42.0,10.0,45.0,3.6,44.0,29.0,68.6,TRUE,50493,MN062705
Centaur,42784,45.0,Hardin County,2014.0,7.745616804512004,,182.31449771689486,8.967465753424658,0.18816438356167564,37.482447,-85.905523,45.0,10.8,48.0,3.9,47.0,31.0,63.5,TRUE,53001,MK061408
CentreCat,40422,211.0,Boyle County,,,,177.91027397260277,9.085502283105022,0.1839726027397549,37.615676,-84.772153,47.0,11.2,50.0,4.1,49.0,32.0,63.9,TRUE,51412,
Cepens,30597,,Lumpkin County,2016.0,7.744599184792586,Not determined,193.7167808219178,9.897488584474884,0.13586301369860698,34.527941,-83.98771500000002,60.0,16.3,73.0,5.4,62.0,43.0,67.6,FALSE,60656,MK494132
Cerasum,53140,3473.0,Kenosha County,2013.0,7.744599184792586,Not applicable,166.74212328767123,4.8859589041095886,0.2167945205478883,42.621111,-87.82055600000002,35.0,8.4,37.0,3.0,37.0,24.0,61.5,TRUE,53636,KM215148
Cerulean,02807,116.0,,,,,174.58093607305938,7.856244292237442,0.04684931506848905,41.18433,-71.4346,53.0,13.0,59.0,4.7,55.0,37.0,63.9,TRUE,51809,MF919496
Chadwick,63143,4910.0,Saint Louis County,2010.0,7.7446820275407555,Falling stage,181.73047945205482,7.855136986301369,0.16241095890411614,38.645207,-90.315256,40.0,9.6,43.0,3.5,42.0,28.0,59.8,TRUE,49421,KT246486
Chaelin,,,,,,,183.91632420091324,7.457762557077626,0.1584657534246516,38.921944,-77.02194399999998,47.0,11.2,50.0,4.1,49.0,32.0,66.5,FALSE,68618,MT310867
Chah,15679,142.0,Westmoreland County,2005.0,7.742724656488447,"Stable, normal stage",162.8154109589041,6.146689497716894,0.2699452054795026,40.201967,-79.686228,36.0,8.6,38.0,3.1,38.0,25.0,66.5,FALSE,68450,FJ174694
ChampagnePapi,08540,908.0,Somerset County,2015.0,7.741005378253582,,171.88447488584475,6.910616438356165,0.205780821917828,40.422497,-74.580495,56.0,14.4,65.0,5.0,58.0,39.0,63.9,TRUE,51811,MH651170
Chancellor,24060-3348,,Montgomery County,2016.0,7.740844143348363,,179.90068493150685,6.629394977168947,0.17419178082193765,37.24416,-80.42143,46.0,11.0,49.0,4.0,48.0,32.0,68.0,TRUE,57697,MF140402
Chandler,15213,14474.0,Allegheny County,2014.0,7.740684232455805,"Stable, normal stage",166.06221461187215,6.1813470319634725,0.20728767123284966,40.444522,-79.962874,35.0,8.4,37.0,3.0,37.0,24.0,67.5,FALSE,69451,KP027207
Changeling,,,Whitman County,,,,165.92054794520547,2.092351598173516,0.3042739726027741,46.73003,-117.16543,17.0,4.0,18.0,1.4,18.0,11.0,64.6,TRUE,52991,MF140403
Chaph,75602,475.0,Gregg County,2019.0,7.740381771457045,,199.6557077625571,11.948515981735161,0.13501369863011378,32.466,-94.731,33.0,7.9,35.0,2.9,34.0,23.0,63.9,TRUE,51383,MT498056
Chargie21,20009,36495.0,Washington,2017.0,7.769464634735159,,183.91632420091324,7.457762557077626,0.1584657534246516,38.921667,-77.01916700000002,47.0,11.2,50.0,4.1,49.0,32.0,64.7,FALSE,154283,MK359336
Charles1,,,,,,,168.45936073059357,6.075114155251143,0.22819178082192584,41.134195,-74.00186500000002,23.0,5.5,24.0,2.0,24.0,16.0,66.5,FALSE,69028,
Charlie,23220,7400.0,,2009.0,7.73806385249729,,183.61735159817349,9.038584474885845,0.1313972602739557,37.544958,-77.454041,24.0,5.7,25.0,2.1,25.0,16.0,66.3,TRUE,43036,JN256079
CharlieB,84606,2853.0,Utah County,2009.0,7.739512420938048,,195.16518264840184,-1.4984132420091318,0.3083835616438892,40.246244,-111.64965,39.0,9.3,42.0,3.4,41.0,27.0,64.7,FALSE,155886,MH727543
CharlieGBrown,43210,6102.0,Franklin County,2014.0,7.7397447511811475,"Stable, normal stage",171.3874429223744,6.369520547945205,0.2559452054794956,40.0013,-83.0146,13.0,3.1,14.0,1.1,13.0,9.0,66.4,FALSE,68604,KX576647
Charm,99258,,Spokane County,2013.0,7.739734046591263,"Stable, high stage",160.9194063926941,1.7452054794520548,0.29493150684927943,47.668611,-117.401944,13.0,3.1,14.0,1.1,13.0,9.0,61.9,TRUE,52596,MK494108
Charming,15213,14474.0,Allegheny County,2018.0,7.73968466164845,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.44803,-79.956289,35.0,8.4,37.0,3.0,37.0,24.0,67.1,FALSE,58000,MK937601
ChaylaJr,20009,36495.0,Washington,2019.0,7.737946336988361,,183.91632420091324,7.457762557077626,0.1584657534246516,38.922778,-77.021111,47.0,11.2,50.0,4.1,49.0,32.0,64.6,FALSE,154973,
Cheesy,54840,18.0,Burnett County,2016.0,7.737338611785318,,161.09714611872147,1.5802511415525111,0.35956164383561634,45.694894,-92.629019,32.0,7.6,34.0,2.8,33.0,22.0,45.2,FALSE,58739,MF324906
CheetO,80302,326.0,Boulder County,2015.0,7.737084704373076,Not applicable,186.02214611872142,-2.0170662100456624,0.2716712328767645,40.003968,-105.276004,31.0,7.4,33.0,2.7,32.0,21.0,66.5,FALSE,68503,MH230875
Cheetobro,,,Prince Edward County,2011.0,7.735735372694847,"Stable, normal stage",186.4592465753425,8.664497716894978,0.14698630136984364,37.226181,-78.482626,46.0,11.0,49.0,4.0,48.0,32.0,68.0,TRUE,57253,KJ944841
Chelms,15213,14474.0,Allegheny County,2016.0,7.735719150281343,"Stable, normal stage",166.06221461187215,6.1813470319634725,0.20728767123284966,40.4445,-79.9615,35.0,8.4,37.0,3.0,37.0,24.0,58.6,FALSE,76261,MK801733
Chepli,28723,101.0,Jackson County,2017.0,7.735405229292412,,191.1958904109589,7.831621004566211,0.1527397260273686,35.305545,-83.18296099999998,26.0,6.2,28.0,2.2,27.0,18.0,63.0,FALSE,40332,MK875794
CherryBlossom,76137,4057.0,Tarrant County,2018.0,7.739911784270477,"Stable, normal stage",210.15011415525115,10.537089041095907,0.1801369863013959,32.86309,-97.26924,38.0,9.1,41.0,3.3,40.0,26.0,59.6,FALSE,55563,MN204495
Cherrybomb426,01060,1400.0,Hampshire County,2011.0,7.7398457512728225,Not determined,165.00262557077625,4.547716894977169,0.2734246575342758,42.31884,-72.642477,38.0,9.1,41.0,3.3,40.0,26.0,66.7,TRUE,41456,MH590605
CherryonLim,92515,,Riverside County,2019.0,7.739873377720354,"Stable, high stage",234.29771689497719,4.9711187214611865,0.15589041095892062,33.9094,-117.4987,59.0,15.9,71.0,5.3,61.0,42.0,60.2,FALSE,48948,MN284906
Chestnut,19444,2171.0,Montgomery County,2015.0,7.739881303529285,Not applicable,176.00468036529682,7.097374429223744,0.1822191780822185,40.099299,-75.259635,55.0,14.0,63.0,4.9,57.0,39.0,60.1,FALSE,15556,KY434670
ChewChew,,,Cheshire County,2017.0,7.738961336488187,Falling stage,164.313698630137,3.453630136986296,0.3158356164383323,42.9,-72.38,38.0,9.1,41.0,3.3,40.0,26.0,60.7,FALSE,43439,MK279844
Chewbacca,89129,5122.0,Clark County,2017.0,7.739880969690466,Rising stage,235.59794520547942,-1.6010273972602742,0.2422465753424796,36.233013,-115.302754,19.0,4.5,20.0,1.6,20.0,13.0,66.2,TRUE,43575,MH926055
ChewyVIII,,,Bossier Parish,2014.0,7.738887281953617,Not applicable,202.46746575342462,13.131940639269393,0.14241095890411656,32.704374,-93.759585,28.0,6.7,30.0,2.4,29.0,19.0,61.8,None,69165,KX557288
ChickenKing,21211,6225.0,,2018.0,7.738887281953617,,177.81438356164384,7.5454337899543376,0.1645479452054667,39.331667,-76.62,34.0,8.1,36.0,2.9,36.0,23.0,63.4,FALSE,39924,MN310543
ChickenPhender,21211,6225.0,,2014.0,7.738887281953617,,177.81438356164384,7.5454337899543376,0.1645479452054667,39.333859,-76.623489,34.0,8.1,36.0,2.9,36.0,23.0,64.7,FALSE,154397,MK359364
Chidiebere,43950,191.0,Belmont County,2016.0,7.738904346747316,"Stable, normal stage",166.06906392694063,6.342465753424658,0.24865753424662085,40.090481,-80.87633100000002,34.0,8.1,36.0,2.9,36.0,23.0,60.2,FALSE,91072,MN586022
Chikenjars,68503,5164.0,Lancaster County,2018.0,7.738967920679888,"Stable, normal stage",185.0384703196347,4.695091324200913,0.22369863013703395,40.828025,-96.693583,21.0,5.0,22.0,1.8,22.0,14.0,51.3,FALSE,61544,MN204501
Childish,42101,197.0,Warren County,2017.0,7.738970114614941,,181.31529680365296,9.667157534246572,0.16150684931508502,36.981111,-86.456389,44.0,10.5,47.0,3.8,46.0,30.0,66.5,FALSE,69044,MH371114
Chill,66502,191.0,Riley County,2016.0,7.739103845631888,"Stable, high stage",188.35228310502282,6.428847031963465,0.20923287671234891,39.1951,-96.58535,24.0,5.7,25.0,2.1,25.0,16.0,59.7,FALSE,64529,MK524498
ChipMunk,04469,11187.0,Penobscot County,2011.0,7.739033266342332,,158.55593607305937,3.4551369863013703,0.3524383561643947,44.897425,-68.668122,25.0,6.0,27.0,2.2,26.0,17.0,63.1,TRUE,53932,KU985095
Chipper1996,17837,318.0,Union County,2016.0,7.739180936604358,"Stable, normal stage",164.04554794520547,5.503310502283106,0.2290410958904568,40.956113,-76.882853,32.0,7.6,34.0,2.8,33.0,22.0,61.6,FALSE,70090,MK494107
Chivey,19060,1448.0,Delaware County,2018.0,7.73890454600421,,177.3440639269406,7.099429223744293,0.1823287671233087,39.853972,-75.479417,45.0,10.8,48.0,3.9,47.0,31.0,63.7,FALSE,56082,MT684591
Chocolat,19438,1065.0,Montgomery County,2015.0,7.739097446705662,"Stable, normal stage",173.60776255707765,6.975913242009133,0.2018356164383932,40.2311,-75.4119,55.0,14.0,63.0,4.9,57.0,39.0,61.7,FALSE,69798,KX670787
Cholula,01080,1351.0,Hampshire County,2016.0,7.73906832774363,Not applicable,166.43082191780826,4.856232876712335,0.2400000000000317,42.194,-72.3824,50.0,12.0,54.0,4.4,53.0,35.0,61.0,FALSE,43661,MK279845
Chorkpop,63143,4910.0,Saint Louis County,2011.0,7.739238759198368,Falling stage,181.73047945205482,7.855136986301369,0.16241095890411614,38.645519,-90.312333,38.0,9.1,41.0,3.3,40.0,26.0,66.4,FALSE,68506,KY676783
ChosenOne,04743,34.0,Aroostook County,,,,149.5947488584475,0.36883561643835616,0.4749589041095448,47.24800000000001,-68.59,53.0,13.0,59.0,4.7,55.0,37.0,63.0,TRUE,74970,MN586035
ChotaBhai,42101,197.0,Warren County,2017.0,7.739244713684934,,181.31529680365296,9.667157534246572,0.16150684931508502,36.98694,-86.45416,44.0,10.5,47.0,3.8,46.0,30.0,62.9,TRUE,76145,MK801726
Chris,99258,,Spokane County,2016.0,7.739242190094018,Not applicable,160.9194063926941,1.7452054794520548,0.29493150684927943,47.66754,-117.40058700000002,13.0,3.1,14.0,1.1,13.0,9.0,67.2,TRUE,62067,MT310860
ChrisnMich,,,若羌县,,,,,,,,,,,,,,,69.1,FALSE,70428,JF704094
Christian,,,Cape May County,2015.0,7.738669811659476,"Stable, high stage",177.64006849315066,9.761004566210044,0.05073972602738748,39.0,-75.0,50.0,12.0,54.0,4.4,53.0,35.0,60.7,FALSE,43081,MF140404
Christoph,15260,,Allegheny County,2017.0,7.816276145592167,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.444253,-79.953239,35.0,8.4,37.0,3.0,37.0,24.0,63.4,FALSE,41554,MN234222
Chubster,19050,7620.0,Delaware County,2015.0,7.7383836487325075,,173.20993150684933,7.7203196347031975,0.17838356164385585,39.940708,-75.26129399999998,67.0,19.7,87.0,6.1,69.0,48.0,61.7,FALSE,70258,KX670786
Chuckly,04658,56.0,Washington County,2014.0,,,159.21175799086757,4.164497716894977,0.2743835616437935,44.555822,-67.86397099999999,33.0,7.9,35.0,2.9,34.0,23.0,61.6,TRUE,55189,MN585995
Chunky,95064,3908.0,Santa Cruz County,2013.0,7.738448471319147,Not applicable,215.05068493150685,8.325,0.1006027397260431,36.991525,-122.058426,26.0,6.2,28.0,2.2,27.0,18.0,66.5,FALSE,68249,MG925339
Chupacabra,78415,379.0,Nueces County,2014.0,7.7389116819378785,,218.46221461187213,17.918607305936074,0.15460273972603789,27.748018,-97.411817,10.0,2.4,10.0,0.8,10.0,7.0,65.2,TRUE,50836,MN807247
Chymera,,,Denton County,2014.0,7.739882054330595,"Stable, normal stage",202.83047945205482,10.734246575342468,0.08679452054795499,33.354419,-97.087331,42.0,10.0,45.0,3.6,44.0,29.0,71.4,None,34742,KU958700
CicholasNage,24061-9517,,Montgomery County,2017.0,7.739588514122058,,184.8769406392694,6.178196347031964,0.17249315068494767,37.221,-80.419,46.0,11.0,49.0,4.0,48.0,32.0,58.6,TRUE,71059,MK310144
Cici,42127,70.0,Barren County,2017.0,7.739614209297646,"Stable, high stage",180.706392694064,9.113812785388127,0.2009041095890784,37.090351,-85.96994000000002,34.0,8.1,36.0,2.9,36.0,23.0,63.7,TRUE,51287,MK279898
Ciel,28788,,Jackson County,2018.0,7.739288253261628,,190.76586757990867,7.947031963470319,0.13506849315066227,35.311667,-83.189722,26.0,6.2,28.0,2.2,27.0,18.0,68.8,FALSE,17445,MN010759
Cinna,15642,1025.0,Westmoreland County,2018.0,7.739230359254773,"Stable, normal stage",165.64737442922373,6.232420091324201,0.20498630136986049,40.358611,-79.701667,38.0,9.1,41.0,3.3,40.0,26.0,70.0,None,55366,MK937591
Cintron,34994,2378.0,Martin County,2018.0,7.739011754289668,"Stable, normal stage",221.43299086757992,19.655593607305935,0.1576986301369989,27.163889,-80.237222,18.0,4.3,19.0,1.5,19.0,12.0,64.0,TRUE,51679,MN813696
Circinus,63116,7909.0,,2017.0,7.7390838867209455,"Stable, normal stage",181.03732876712328,7.8625570776255715,0.1653698630137246,38.6032,-90.2616,38.0,9.1,41.0,3.3,40.0,26.0,52.9,FALSE,126383,MK620896
Circum,76203,,Denton County,2013.0,7.740504964185701,"Stable, normal stage",208.52066210045663,10.775228310502284,0.16802739726028745,33.212622,-97.14895,42.0,10.0,45.0,3.6,44.0,29.0,45.2,FALSE,58353,KU160642
Citius,,,Rowan County,,,,176.41164383561645,7.639041095890411,0.17030136986301242,38.188611,-83.434167,47.0,11.2,50.0,4.1,49.0,32.0,63.9,TRUE,51393,MK279902
Clancy,40032,,Oldham County,,,,179.39417808219181,8.165753424657536,0.2290410958904372,38.395926,-85.437872,53.0,13.0,59.0,4.7,55.0,37.0,63.4,FALSE,41555,MK967400
Clark,15213,14474.0,Allegheny County,2017.0,7.7404670220932985,"Stable, normal stage",166.06221461187215,6.1813470319634725,0.20728767123284966,40.4453,-79.9617,35.0,8.4,37.0,3.0,37.0,24.0,66.5,TRUE,47716,MK801729
Clautastrophe,70065,6365.0,Jefferson Parish,2016.0,7.740177833481304,"Stable, normal stage",206.0852739726028,16.562614155251147,0.05884931506849288,30.034762,-90.24969,18.0,4.3,19.0,1.5,19.0,12.0,59.2,TRUE,72055,MF140405
Clawz,,,,,,,171.64075342465753,4.6508904109589055,0.2614246575342729,42.279772,-71.859792,46.0,11.0,49.0,4.0,48.0,32.0,64.9,None,57664,MT498058
ClearAsMud,92515,,Riverside County,2020.0,7.740080319256034,Not applicable,231.34486301369859,4.57796803652968,0.15487671232878011,33.910340999999995,-117.495575,59.0,15.9,71.0,5.3,61.0,42.0,69.0,FALSE,52987,MT657336
Cleo,15222,4055.0,Allegheny County,2018.0,7.737819474753543,"Stable, normal stage",166.06221461187215,6.1813470319634725,0.20728767123284966,40.445897,-79.995338,35.0,8.4,37.0,3.0,37.0,24.0,60.6,FALSE,44795,MN586057
Clifton,10470,10734.0,Bronx County,2017.0,7.737819474753543,,173.4640410958904,6.630593607305932,0.17821917808216164,40.8989,-73.8734,21.0,5.0,22.0,1.8,22.0,14.0,61.7,TRUE,55727,MH371115
CloudWang3,90015,11100.0,Los Angeles County,2011.0,7.737813258825077,Not applicable,223.3738584474885,7.181050228310503,0.1275890410958776,34.042,-118.2638,61.0,16.8,75.0,5.5,63.0,43.0,61.4,TRUE,52873,KF560332
CloverMinnie,15697,1691.0,Westmoreland County,2017.0,7.737766388756131,"Stable, normal stage",166.53344748858447,5.713356164383563,0.261835616438399,40.262021,-79.565175,36.0,8.6,38.0,3.1,38.0,25.0,68.7,FALSE,61098,MN234196
Clown,15213,14474.0,Allegheny County,2019.0,7.737704691202558,"Stable, normal stage",166.06221461187215,6.1813470319634725,0.20728767123284966,40.445,-79.96194399999997,35.0,8.4,37.0,3.0,37.0,24.0,65.7,TRUE,58203,
ClubL,15213,14474.0,Allegheny County,2014.0,7.737559730921053,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.44664,-79.95436,35.0,8.4,37.0,3.0,37.0,24.0,61.9,TRUE,92618,KU998246
ClubPenguin,,,,,,,178.72226027397258,7.843607305936072,0.16838356164381665,39.096152,-76.573399,34.0,8.1,36.0,2.9,36.0,23.0,59.0,FALSE,56205,MT310852
Cobra,53140,3473.0,Kenosha County,2014.0,7.737559730921053,,166.74212328767123,4.8859589041095886,0.2167945205478883,42.629444,-87.821389,35.0,8.4,37.0,3.0,37.0,24.0,66.4,FALSE,68875,MH051264
Coco12,99258,,Spokane County,2012.0,7.7375538840178,"Stable, high stage",160.9194063926941,1.7452054794520548,0.29493150684927943,47.666528,-117.403221,13.0,3.1,14.0,1.1,13.0,9.0,61.1,TRUE,57693,
Cocoaberry,01507,308.0,Worcester County,2015.0,7.7375071605662225,Rising stage,169.91130136986303,4.956929223744291,0.21254794520548773,42.119994,-71.985376,46.0,11.0,49.0,4.0,48.0,32.0,64.0,TRUE,51376,KX648373 
Coeur,15213,14474.0,Allegheny County,2016.0,7.737490332572353,"Stable, normal stage",166.06221461187215,6.1813470319634725,0.20728767123284966,40.44479000000001,-79.960463,35.0,8.4,37.0,3.0,37.0,24.0,58.0,TRUE,16223,MK801723
Coffee,20009,36495.0,Washington,2016.0,7.7359243516487775,,183.91632420091324,7.457762557077626,0.1584657534246516,38.922166,-77.018151,47.0,11.2,50.0,4.1,49.0,32.0,69.0,FALSE,67481,MK620898
ColaCorta,28723,101.0,Jackson County,2017.0,7.722975181684035,,190.76586757990867,7.947031963470319,0.13506849315066227,35.3167,-83.1648,26.0,6.2,28.0,2.2,27.0,18.0,62.0,FALSE,40494,MH590604
Colbert,97333,183.0,Benton County,2008.0,7.7351890425666605,Not applicable,162.08082191780818,7.070696347031963,0.15890410958901807,44.560263,-123.274323,23.0,5.5,24.0,2.0,24.0,16.0,66.5,FALSE,67774,GQ303259
Collard,63135,3401.0,Saint Louis County,2011.0,7.735351434266902,Not applicable,183.56152968036528,7.463698630136986,0.17687671232878485,38.754444,-90.288611,40.0,9.6,43.0,3.5,42.0,28.0,65.6,TRUE,61395,MH651171
Colleen,18640,605.0,Luzerne County,2018.0,7.735174517733749,Not applicable,160.58938356164384,4.932739726027396,0.246602739726048,41.302222,-75.720556,35.0,8.4,37.0,3.0,37.0,24.0,60.0,None,40524,MN234233
Colt,78413,4605.0,Nueces County,2015.0,7.7352980330440495,,216.12168949771686,18.121689497716893,0.15923287671234046,27.69,-97.3784,10.0,2.4,10.0,0.8,10.0,7.0,64.7,FALSE,158508,MK359359
Coltrane,15260,,Allegheny County,2017.0,7.816276145592167,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.444253,-79.953239,35.0,8.4,37.0,3.0,37.0,24.0,67.1,FALSE,39828,MH834604
Command613,27411,,Guilford County,2016.0,7.734970004352982,,188.952397260274,8.9513698630137,0.1366301369862883,36.0774,-79.7723,38.0,9.1,41.0,3.3,40.0,26.0,62.9,TRUE,76025,MN586032
Commander,45056,356.0,Butler County,2014.0,7.735204832967335,,173.1092465753425,6.68458904109589,0.1946575342466027,39.526389,-84.732222,26.0,6.2,28.0,2.2,27.0,18.0,63.9,TRUE,51369,MH479909
